,u_x1,u_x2,u_x3,u_y
1000,0.8368548,0.2092137,0.08368548,0.7986629
1001,1.2108485,0.3027121,0.12108485,0.8870232
1002,-0.18256474,-0.045641184,-0.018256474,0.42756975
1003,1.1371492,0.2842873,0.113714926,0.872262
1004,-0.027056891,-0.006764223,-0.0027056893,0.48920715
1005,0.83667165,0.20916791,0.08366717,0.7986114
1006,0.0037645344,0.0009411336,0.00037645345,0.5015018
1007,-0.6881163,-0.17202908,-0.06881163,0.24568975
1008,0.6228479,0.15571198,0.062284794,0.7333077
1009,-0.21071133,-0.052677833,-0.021071134,0.41655624
1010,-1.3631972,-0.3407993,-0.13631973,0.086410165
1011,-0.17356998,-0.043392494,-0.017356997,0.43110168
1012,-1.1514144,-0.2878536,-0.115141444,0.12478089
1013,-0.139866,-0.0349665,-0.0139866,0.4443829
1014,-0.85695827,-0.21423957,-0.085695826,0.1957339
1015,0.9055321,0.22638303,0.09055322,0.8174082
1016,-0.31973794,-0.079934485,-0.031973794,0.37458348
1017,1.0401603,0.26004007,0.10401603,0.8508673
1018,0.46519247,0.11629812,0.046519246,0.67910314
1019,0.09008971,0.022522427,0.009008971,0.535892
1020,1.2365258,0.30913144,0.12365258,0.89186835
1021,0.21666771,0.054166928,0.02166677,0.5857663
1022,1.8117014,0.45292535,0.18117015,0.9649838
1023,-0.15133108,-0.03783277,-0.015133108,0.43985724
1024,0.6512356,0.1628089,0.06512356,0.74255276
1025,-0.13447721,-0.033619303,-0.0134477215,0.44651258
1026,-0.6173924,-0.1543481,-0.061739244,0.26848793
1027,1.1621583,0.29053956,0.116215825,0.87741435
1028,-1.5539539,-0.38848847,-0.15539539,0.060097694
1029,-0.13901329,-0.034753323,-0.01390133,0.4447198
1030,-1.658158,-0.4145395,-0.1658158,0.048642755
1031,1.5224001,0.38060004,0.15224002,0.9360455
1032,0.23156531,0.057891328,0.023156531,0.59156215
1033,-0.5472443,-0.13681108,-0.054724433,0.29210544
1034,-1.1655585,-0.2913896,-0.11655585,0.121896505
1035,0.38672733,0.09668183,0.038672734,0.6505209
1036,-1.1671187,-0.29177967,-0.11671187,0.1215812
1037,0.4235043,0.10587607,0.04235043,0.6640363
1038,0.84072506,0.21018127,0.08407251,0.799749
1039,-0.032519836,-0.008129959,-0.0032519836,0.48702872
1040,-0.7523935,-0.18809837,-0.07523935,0.2259072
1041,0.1498035,0.037450876,0.014980351,0.55954015
1042,0.4155621,0.10389052,0.04155621,0.6611347
1043,0.74395585,0.18598896,0.07439559,0.7715484
1044,-1.256834,-0.3142085,-0.12568341,0.10440683
1045,-0.03904024,-0.00976006,-0.0039040241,0.48442912
1046,-0.21154426,-0.052886065,-0.021154426,0.41623127
1047,0.01912679,0.0047816974,0.0019126789,0.50763
1048,0.81259555,0.20314889,0.081259556,0.791775
1049,0.35383472,0.08845868,0.035383474,0.6382686
1050,0.41245043,0.10311261,0.041245043,0.6599953
1051,0.08208055,0.020520138,0.008208055,0.53270864
1052,0.5387648,0.1346912,0.05387648,0.70497537
1053,1.0982624,0.2745656,0.109826244,0.863955
1054,-0.46572444,-0.11643111,-0.046572443,0.32070637
1055,-1.7101912,-0.4275478,-0.17101912,0.043615222
1056,1.1595093,0.28987733,0.115950935,0.87687564
1057,-0.89456004,-0.22364001,-0.08945601,0.18551111
1058,0.4615297,0.115382425,0.04615297,0.67779064
1059,0.04764416,0.01191104,0.0047644163,0.51900005
1060,-1.496912,-0.374228,-0.14969121,0.06720805
1061,0.036292944,0.009073236,0.0036292945,0.5144756
1062,1.6443391,0.41108477,0.16443391,0.9499469
1063,-0.031165523,-0.007791381,-0.0031165525,0.48756874
1064,1.1944326,0.29860815,0.11944326,0.88384557
1065,-1.506797,-0.37669924,-0.1506797,0.06593132
1066,-0.08635363,-0.021588407,-0.008635364,0.46559262
1067,-0.901212,-0.225303,-0.0901212,0.18373775
1068,0.3337383,0.083434574,0.03337383,0.63071144
1069,1.6302134,0.40755334,0.16302134,0.9484718
1070,-0.8177125,-0.20442812,-0.08177125,0.20676064
1071,-0.80171776,-0.20042944,-0.08017178,0.21135807
1072,-0.40312043,-0.10078011,-0.040312044,0.3434298
1073,0.37351468,0.09337867,0.03735147,0.64561725
1074,0.5874261,0.14685653,0.058742613,0.72154117
1075,-1.2769804,-0.3192451,-0.12769805,0.10080457
1076,-1.9195045,-0.47987613,-0.19195046,0.027460217
1077,-1.4408611,-0.36021528,-0.14408611,0.074811935
1078,0.009422098,0.0023555246,0.00094220985,0.5037588
1079,0.1278322,0.03195805,0.012783221,0.5508591
1080,0.75756675,0.18939169,0.07575668,0.7756448
1081,-0.76337165,-0.19084291,-0.076337166,0.22262084
1082,-0.005014632,-0.001253658,-0.0005014632,0.49799943
1083,-0.2636957,-0.06592392,-0.02636957,0.39600718
1084,-1.2877998,-0.32194996,-0.12877999,0.09890783
1085,2.2002082,0.55005205,0.22002082,0.9861039
1086,0.14100836,0.03525209,0.014100837,0.5560683
1087,-1.5225586,-0.38063964,-0.15225586,0.063934565
1088,-0.19263868,-0.04815967,-0.01926387,0.42362094
1089,1.2489147,0.31222868,0.124891475,0.8941518
1090,-1.9950492,-0.4987623,-0.19950493,0.023018718
1091,1.2873634,0.32184085,0.12873635,0.9010161
1092,0.10830899,0.027077248,0.0108309,0.5431247
1093,-0.48960894,-0.122402236,-0.048960894,0.3122053
1094,2.670587,0.66764677,0.2670587,0.99621403
1095,0.28155786,0.070389464,0.028155787,0.6108587
1096,-0.0024203158,-0.00060507894,-0.00024203157,0.4990344
1097,-2.3533223,-0.58833057,-0.23533224,0.009303212
1098,0.89911973,0.22477993,0.089911975,0.81570554
1099,-0.15161763,-0.037904408,-0.015161763,0.43974423
1100,-0.81465566,-0.20366392,-0.081465565,0.20763469
1101,-0.43691126,-0.109227814,-0.043691125,0.33108783
1102,-1.9471692,-0.4867923,-0.19471692,0.025757194
1103,-0.9690102,-0.24225254,-0.09690102,0.16627002
1104,1.3572859,0.33932146,0.13572858,0.91265476
1105,-0.7517726,-0.18794315,-0.07517726,0.22609389
1106,0.51784116,0.12946029,0.051784117,0.6977154
1107,0.31328332,0.07832083,0.03132833,0.62296724
1108,0.23590174,0.058975436,0.023590175,0.5932455
1109,0.3099762,0.07749405,0.030997619,0.6217104
1110,-1.3321402,-0.33303505,-0.13321403,0.09140706
1111,-0.6146737,-0.15366842,-0.06146737,0.2693851
1112,-0.33588436,-0.08397109,-0.033588436,0.368479
